text	label
suspended we do not received authorization for Triacetin from Health Authorities	Regulatory
Temporarily on hold due to FDA request for review.	Regulatory
PPFA desired additional interim analysis which would have significantly impacted the sample size and integrity of the study	Regulatory
Study never submitted to IND. Study is being sponsored by Johnson and Johnson in the EU only.	Regulatory
Withdrawn due to medication withdrawal from the EMEA	Regulatory
Due to the uncertain regulatory landscape for erythropoiesis-stimulating agents in oncology indications.	Regulatory
Unable to obtain approval from FDA for use of chloral hydrate	Regulatory
"Never received final IRB approval for amendments, so never opened officially"""	Regulatory
Study approval deferred by the IRB.	Regulatory
Waiting for FDA approval of IND	Regulatory
Terminated for expired continuing review	Regulatory
Suspended by University of Miami Institutional Review Board	Regulatory
Modifications will be necessary before full IRB approval will be secured.	Regulatory
Change in Belgian law on the use of hMG in IUI	Regulatory
Terminated by the University of Miami Institutional Review Board	Regulatory
Study terminated by University of Miami Institutional Review Board	Regulatory
Protocol design under review.	Regulatory
Clinical Hold- product related issue	Regulatory
Study drug expiry date not extended	Regulatory
Pending IRB renewal	Regulatory
Screening has been suspended based on a recommendation from the Dose Selection Committee. There are no safety concerns involved in this decision.	Regulatory
OHSU IRB closed study to further enrollment 2/17/2006	Regulatory
Poor tolerability of drug and side effects	Safety_Sideeffects
"Last subject enrolled experienced bradycardia; study was terminated by Sponsor."	Safety_Sideeffects
"Suspension due to a safety concern, while risk/benefit is being assessed"""	Safety_Sideeffects
Failure of an inroducer sheath used in the technique specified by the study. posing a risk. No adverse outcome has occurred in a study patient.	Safety_Sideeffects
Terminated due to safety concerns.	Safety_Sideeffects
Safety concerns with the COX-2 specific inhibitor class of drug.	Safety_Sideeffects
Nephrotoxicity	Safety_Sideeffects
Investigations on a Suspected Unexpected Serious Adverse Reaction (SUSAR)	Safety_Sideeffects
Study was terminated due to cardiac toxicities in the subjects	Safety_Sideeffects
"during Period 1 due to numerous orthostatic AEs that occurred. Subsequently, RLD was reduced to 5 mg due to safety concerns."""	Safety_Sideeffects
Reactogenicity met study halting criteria	Safety_Sideeffects
Higher than expected rate of acute rejection	Safety_Sideeffects
Unrelated serious adverse events involving one of the proposed medications	Safety_Sideeffects
Unexpected safety events.	Safety_Sideeffects
Incidence of GI Perforation	Safety_Sideeffects
unexpected level of toxicity	Safety_Sideeffects
Unexpected adverse event	Safety_Sideeffects
Withdrawn due to drug toxicity	Safety_Sideeffects
Hepatic safety signal identified.	Safety_Sideeffects
safety issues (toxicity)	Safety_Sideeffects
Unacceptable incidence of wound dehiscence in the PDS group	Safety_Sideeffects
"After reports of turbidity in urine in 4 of 8 volunteers in the 4th cohort, the study was halted temporarily."""	Safety_Sideeffects
After review of safety events and have decided that further dose escalation of MEDI-507 as a single agent is not feasible.	Safety_Sideeffects
toxicity	Safety_Sideeffects
Terminated (halted prematurely) due to tolerability issues.	Safety_Sideeffects
Unexpected side-effects: reversible and mild to moderate neurological impairment	Safety_Sideeffects
Study stopped because of toxicity concerns.	Safety_Sideeffects
"Suspension due to a safety concern, while risk/benefit is being assessed."""	Safety_Sideeffects
The study was terminated because of Early Treatment Failure in child.The justification for this decision are concerns about safety of children.	Safety_Sideeffects
Several enrolled subjects experienced hypotensionafter receiving Nicardipine and after revier the Principal investigator decided to stop enrollment.	Safety_Sideeffects
Hepatic safety signal identified.	Safety_Sideeffects
Rofecoxib was withdrawn from the market due to safety concerns.	Safety_Sideeffects
Terminated for safety reasons	Safety_Sideeffects
post-surgical complications in the last 2 patients	Safety_Sideeffects
Newly identified safety concerns have changed the risk and benefit considerations	Safety_Sideeffects
enrollment stopped for safety issues	Safety_Sideeffects
Study was terminated due to cardiac toxicities in the subejcts	Safety_Sideeffects
Study was terminated due to cardiac toxicities in the subjects	Safety_Sideeffects
Study was terminated due to cardiac toxicities in the subjects	Safety_Sideeffects
Safety Issues	Safety_Sideeffects
"During treatment session 3, a subject had a pattern of AEs of severe intensity, suggestive of brainstem toxicity/encephalopathy during lidocaine/saline infusion"""	Safety_Sideeffects
A cluster of deaths in the BCG-arm compared with controls	Safety_Sideeffects
Terminated due to dose limiting toxicity	Safety_Sideeffects
Safety concerns in the treatment arm	Safety_Sideeffects
Safety concerns	Safety_Sideeffects
safety concerns regarding use of rosiglitazone	Safety_Sideeffects
investigation of adverse events	Safety_Sideeffects
"Following the recall of Ionsys, the study has been stopped. Data analysis will be undertaken in accordance with the Analysis Plan."""	Safety_Sideeffects
Safety issue	Safety_Sideeffects
The study is prematurely terminated due to a safety issue	Safety_Sideeffects
Incidence of abnormalities of liver function tests is higher than expected in this population.	Safety_Sideeffects
"Date of termination was Feb. 7, 2008. Reasons of termination were due to elevation of liver function tests and long elimination half-life of the compound."""	Safety_Sideeffects
2 complications with midazolam	Safety_Sideeffects
"Based on data collected, the combination appeared to be poorly tolearated."""	Safety_Sideeffects
Reactogenicity met study halting criteria	Safety_Sideeffects
The decision to terminate this study after 202 mg/m2 cohort was taken as MTD achieved in other study at 185 mg/m2	Safety_Sideeffects
A cluster of adverse events in everolimus arm was noted.	Safety_Sideeffects
Significant Toxicities Experienced	Safety_Sideeffects
Due to safety concerns	Safety_Sideeffects
Unacceptable Neurotoxicity (2 cases)	Safety_Sideeffects
Safety concerns	Safety_Sideeffects
More cases of Febrile Neutropenia were observed in experimental group compared to standard treatment.	Safety_Sideeffects
The study was terminated based on a recommendation of the DSMB following the identification of two patients with significant elevations in serum transaminases	Safety_Sideeffects
The study was stopped due to safety concerns	Safety_Sideeffects
Melagatran/ximelagatran was withdrawn from the market and clinical development in February 2006 in the interest of patient safety.	Safety_Sideeffects
Due to reported toxicity of Celecoxib at high doses	Safety_Sideeffects
Withdrawn due to toxicity	Safety_Sideeffects
"Based on data collected, the combination appeared to be poorly tolearated."""	Safety_Sideeffects
EMD Serono voluntarily decided to terminate this trial after observing increased MS disease activity in the atacicept treatment groups compared to placebo	Safety_Sideeffects
Safety issues	Safety_Sideeffects
"Based on the data collected, the combination of bevacizumab and sunitinib appeared to be poorly tolerated."""	Safety_Sideeffects
"Study halted on Korean PI request, to await ACIP evaluation of febrile seizure reports and final CDC recommendation regarding product useage"""	Safety_Sideeffects
Due to extreme toxicity	Safety_Sideeffects
four adverse events encountered	Safety_Sideeffects
Development of XL999 was stopped due to cardiac toxicities in the subjects	Safety_Sideeffects
DSMC recommendation based on safety data	Safety_Sideeffects
The DSMB recommended stopping the study due to safety concerns.	Safety_Sideeffects
"Study inactivated due to detection of hyperintensities of unclear etiology on brain MRI. Protocol discontinued with clinical &amp; radiological follow up continuing"	Safety_Sideeffects
Study was stopped due to time dependent drug accumulation	Safety_Sideeffects
"Safety reasons, though no safety issues arose."""	Safety_Sideeffects
Stopped at the request of the Data Safety Monitoring Board for safety reasons.	Safety_Sideeffects
toxicities required dose reduction compromising effectiveness	Safety_Sideeffects
Study was terminated due to cardiac toxicities	Safety_Sideeffects
Too frequent grade 3-4 toxicities	Safety_Sideeffects
potential harm of insulin infusion outweights the benefit.	Safety_Sideeffects
To many infants in the experimental group developed hypertriglyceridemia	Safety_Sideeffects
Safety issues related to outpatient intravenous infusion in India	Safety_Sideeffects
The safety profile of combination therapy became unacceptable.	Safety_Sideeffects
The study was terminated in the interest of patient safety.	Safety_Sideeffects
voluntarily by Sponsor to investigate an anticipated SAE	Safety_Sideeffects
Safety of patients	Safety_Sideeffects
Potential hepatic safety signal	Safety_Sideeffects
High dose citrulline treatment throughout pregnancy in rats may lead to elevated blood pressure in the offspring.	Safety_Sideeffects
Hepatic Safety Signal Identified.	Safety_Sideeffects
Sorafenib administered in the combination with pemetrexed-carboplatin appears to enhance thrombocytopenia compared to historical data.	Safety_Sideeffects
The study was terminated in the interest of patient safety.	Safety_Sideeffects
due to celecoxib safety issues	Safety_Sideeffects
drug-related harm	Safety_Sideeffects
"The study was &quot;withdrawn&quot; due to certain adverse events [hypersensitivity]."	Safety_Sideeffects
closed due to toxicity	Safety_Sideeffects
"reaching of step 1 (recruitment of 8 patients) per protocol -&gt; risk assessment -&gt; termination because of occurance of toxicity Grade 3 and 4"	Safety_Sideeffects
safety reasons	Safety_Sideeffects
Animal Toxicity Findings	Safety_Sideeffects
Major side-effects	Safety_Sideeffects
A 300 patient safety analysis by the Data Monitoring Committee showed a trend towards higher mortality in the treatment group.	Safety_Sideeffects
Pre-Clinical Safety Tox Findings	Safety_Sideeffects
Stopped by DSMB due to increased wound infection rate.	Safety_Sideeffects
Hepatic safety signal identified.	Safety_Sideeffects
due to multiple subjects reporting pain and burning at the phlebotomy sites after 38hr	Safety_Sideeffects
Study suspended because of safety reasons	Safety_Sideeffects
Withdrawn due to an excess of toxic deaths	Safety_Sideeffects
Recruitment suspended until DSMB reviews a Serious Adverse Event	Safety_Sideeffects
An interim analysis revealed a significantly higher persistence/recurrence of complications of portal hypertension in the 8 mm-stent group.	Safety_Sideeffects
"Withdrawn due to &quot;toxicity&quot; problems"	Safety_Sideeffects
Due to high incidence of neurological complication in those with ilioinguinal block	Safety_Sideeffects
Safety concerns	Safety_Sideeffects
"Some patients experienced asymptomatic, transient elevations in liver transaminases"""	Safety_Sideeffects
Safety concerns	Safety_Sideeffects
higher incidence of pain related sexual dysfunction in the TO arm	Safety_Sideeffects
Excess toxicity	Safety_Sideeffects
Interim safety analysis	Safety_Sideeffects
due to strong side effect	Safety_Sideeffects
Side effects valuation	Safety_Sideeffects
side effect profile did not match expectations	Safety_Sideeffects
Recruitment problems has forced us to change the design of this study from a clinical trial to a comparative study of 3 different groups of patients.	Study_Design
"Due to FDA comments, indications for use were chnaged and a different population will be proposed shortly"""	Study_Design
Protocol modifications in response FDA alert for the use erythropoiesis-stimulating agents are pending final IRB approval	Study_Design
"Decision to modify the product under study as a result of feedback regarding subjective feeling during installation procedure. For more info, see brief summary."""	Study_Design
"Protocol amendment pending, suspended during interim."""	Study_Design
Clinical Hold pending additional data review and protocol amendment	Study_Design
Lapatinib-topotecan arm enrollment closed early per protocol amendment 2. Then enrollment into remaining arm terminated due to operational issues.	Study_Design
Planning new study protocol	Study_Design
Trial was terminated due to the need to re-formulate the study drug.	Study_Design
"Study withdrawn with intent of persuing larger, multi-site study."""	Study_Design
Study re-designed	Study_Design
Suspended pending an amendment to the protocol for IV administration of LBH589	Study_Design
Major planned study protocol modifications	Study_Design
Study redesigned and re-submitted to UAMS IRB under different study title and IRB number.	Study_Design
Pending Modification	Study_Design
Redirect focus of the indication	Study_Design
"Study terminated for re-design. A new IND study (US FDA, July 2009) will be conducted in US and Taiwan. Termination not related to safety concerns."""	Study_Design
Pending modifications	Study_Design
"After Preliminary results indicate need to make numerous changes to protocol, and therfore will end, rewrite, and then begin again."""	Study_Design
Need for re-formulation	Study_Design
pending enhancements to protocol	Study_Design
Change of dose regimen (new protocol)	Study_Design
Change in the procedure of cells infusion to be approved by the regulatory authority.	Study_Design
Enrollment discontinued pending protocol modification considerations.	Study_Design
Change in Formulation	Study_Design
Procedure protocol improved - study protocol became obsolete	Study_Design
A pending new protocol will replace this study.	Study_Design
Study_Design	Study_Design
"Enrollment temporarily suspended, while protocol is being revised"""	Study_Design
Protocol being revised	Study_Design
Protocol to be re-designed (primary outome still GCSI)	Study_Design
Optimization of protocol	Study_Design
Study design was changed and is now listed as InSite for Urinary Urge Incontinence and InSite for Urgency-Frequency	Study_Design
protocol development and Amended protocol revision	Study_Design
Enrollment suspended due to protocol amendment	Study_Design
The study was terminated prior to completion to focus on the development of a controlled release formulation.	Study_Design
It was decided to use a different protocol with a different radioligand	Study_Design
"Terminated, new protocol to be developed"""	Study_Design
Suspended to modify recruitment process	Study_Design
awaiting amendment approval	Study_Design
Protocol currently reviewed for updating	Study_Design
Change in isolation method	Study_Design
The study have been stoped because the protocol is going to be modify.	Study_Design
Study design was altered such that a treatment component was removed through the VA IRB. We did not and will not begin this clinical trial.	Study_Design
Amendment requested for this study - waiting for Regulatory Approval of the Amendment	Study_Design
planned to design a prospective study	Study_Design
This study will not be initiated. Study will be conducted with Systane Ultra in 2010.	Study_Design
Decided to conduct study in adults first	Study_Design
Study re-design	Study_Design
Protocol changes underway.	Study_Design
Trial was rewritten and will no longer focus on the link between smoking and depression.	Study_Design
Making amendments to the study	Study_Design
We have recruited 16 subjects for the pilot study. The recruitment will resume once the amendments are approved for increasing sample size to 30 subjects.	Study_Design
change of study population and chemotherapeutic regimen	Study_Design
Alternative trial planned	Study_Design
The Co-Principal Investigator has moved and is no longer interested in continuing this study at this site.	Study_Staff_Moved
"Study delayed for over a year by research shutdown at Seattle VA and other issues. Study designer moved to Ann Arbor in the interim, so the study was closed."""	Study_Staff_Moved
withdrawn due to non-response. PI left university	Study_Staff_Moved
Principal Investigator moving to a new institution where the study will be reopened	Study_Staff_Moved
"Principal Investigator resigned position with the University of Cincinnati, closing study at this site will reopen study in new position"""	Study_Staff_Moved
Technical issues with RSA at main site and departure of Principal Investigator	Study_Staff_Moved
Principal investigator left institution.	Study_Staff_Moved
Investigator moved to another institution.	Study_Staff_Moved
key investigator relocated.	Study_Staff_Moved
"Rami Komrokji, MD author of this protocol no longer is at the University of Cincinnati and this study has been withdrawn."""	Study_Staff_Moved
"Dr. Grose has left this practice, this study is terminated"""	Study_Staff_Moved
Recruitment suspended during PI leave X 12 months	Study_Staff_Moved
PI left site	Study_Staff_Moved
key study staff left foundation	Study_Staff_Moved
The study was closed due to the departure of several of the co-investigators.	Study_Staff_Moved
PI relocated	Study_Staff_Moved
Principal investigator left institution	Study_Staff_Moved
PI left institution	Study_Staff_Moved
PI left Institution	Study_Staff_Moved
PI is relocating geographically and will not be able to follow subjects to study completion.	Study_Staff_Moved
Principal investigator left the university.	Study_Staff_Moved
Active Duty principle investigator currently deployed	Study_Staff_Moved
PI relocated to another institution.	Study_Staff_Moved
PI left institution	Study_Staff_Moved
The investigators left the institution.	Study_Staff_Moved
"The PI is currently completing a fellowship out of state. Upon completion of fellowship, PI plans to continue recruitment for study."""	Study_Staff_Moved
"Principal Investigator moving out of state, no other staff to lead research."""	Study_Staff_Moved
PI left university. Did not start study	Study_Staff_Moved
"Site Principal Investigator became seriously ill, so study abandoned before the start of recruitment"""	Study_Staff_Moved
Principal investigator left institution.	Study_Staff_Moved
Dr. Milla has left University of Minnesota. The study is no longer being conducted at this site.	Study_Staff_Moved
Investigator left UTHSC-Houston	Study_Staff_Moved
Principal investigator is leaving the institution to obtain further training.	Study_Staff_Moved
This study was not conducted as the Principal Investigator left the institution	Study_Staff_Moved
Primary investigator is taking a leave of absence	Study_Staff_Moved
Primary Investigator resigned from hospital	Study_Staff_Moved
PI separated employment from the university.	Study_Staff_Moved
The Principal Investigator is no longer affiliated with the Study Site.	Study_Staff_Moved
This study has been withdraw from the IRB. The PI has transferred to another university. The IND was transferred.	Study_Staff_Moved
Study PI resigned	Study_Staff_Moved
Principal Investigator separating employment from University.	Study_Staff_Moved
PI left the institution.	Study_Staff_Moved
Principal Investigator left Moffitt	Study_Staff_Moved
Principal Investigator is leaving the UMDNJ	Study_Staff_Moved
"The study chair changed his employment, the realization of the study was not possible"""	Study_Staff_Moved
Primary PI left institution	Study_Staff_Moved
PI left the VA.	Study_Staff_Moved
Our PI left our institutions as we could not longer continue.	Study_Staff_Moved
Investigator no longer at Cleveland Clinic	Study_Staff_Moved
Prinicipal Investigator separating employment from University.	Study_Staff_Moved
PI returned to India	Study_Staff_Moved
key personnel left institution	Study_Staff_Moved
Withdrawn due to transfer of Investigator	Study_Staff_Moved
Investigator Resigned	Study_Staff_Moved
P.I. left the institution	Study_Staff_Moved
Principal investigator left institution.	Study_Staff_Moved
Study terminated due to withdrawl of participating co-investigators.	Study_Staff_Moved
Study terminated as principal investigator [PI] left the university.	Study_Staff_Moved
"no patients recruited, responsible physician left clinic"""	Study_Staff_Moved
PI moving to Southern Illinois University to start new protocol	Study_Staff_Moved
PI left university	Study_Staff_Moved
Principal Investigator has left the UMDNJ	Study_Staff_Moved
The PI is no longer with Kentuckiana Cancer Institute. All current subjects completed. No further subjects will be enrolled. Terminated with IRB.	Study_Staff_Moved
patel no longer at pittsburgh	Study_Staff_Moved
PI left	Study_Staff_Moved
PI left NIH	Study_Staff_Moved
Principal investigator left institution.	Study_Staff_Moved
Primary Investigator resigned from Hospital	Study_Staff_Moved
Leaving of the person responsible for the data collection	Study_Staff_Moved
principal Investigator left institution	Study_Staff_Moved
One of the principal investigators has moved to a different institution	Study_Staff_Moved
PI health issues	Study_Staff_Moved
"Investigator left the institution, another PI has not been named."""	Study_Staff_Moved
Change to investigator's research affiliation and other employment.	Study_Staff_Moved
Study closed. PI left the institution.	Study_Staff_Moved
Investigator Retired.	Study_Staff_Moved
PI left the institution	Study_Staff_Moved
PI temporarily assigned duties as trauma physician in addition to his full time clinical and surgical duties.	Study_Staff_Moved
PI change in institution	Study_Staff_Moved
The PI left the institution.	Study_Staff_Moved
Primary investigator left VA employment	Study_Staff_Moved
PI leaving institution	Study_Staff_Moved
PI left the institution	Study_Staff_Moved
PI move	Study_Staff_Moved
PI left	Study_Staff_Moved
PI is no longer at this institution	Study_Staff_Moved
PI left U of C	Study_Staff_Moved
PI left institution	Study_Staff_Moved
The Principal Investigator left Columbia University and chose not to re-initiate the study at new facility	Study_Staff_Moved
Principal Investigator left the institution	Study_Staff_Moved
The orthopedic surgeon that does our knee surgeries has moved to a different location.	Study_Staff_Moved
Investigator left institution	Study_Staff_Moved
The PI moved to another city and position	Study_Staff_Moved
Principal Investigator has transferred to another Institution	Study_Staff_Moved
The researcher had left the hospital and the project was stopped	Study_Staff_Moved
Illness of PI forced termination.	Study_Staff_Moved
"Clinical partner left University,"""	Study_Staff_Moved
PI left institution	Study_Staff_Moved
Principal Investigator has left the institution	Study_Staff_Moved
Dr. Holguin is relocating.	Study_Staff_Moved
The Principal Investigator left the clinic and there was no one who could take over this study.	Study_Staff_Moved
Principal Investigator left the institution before subjects were enrolled	Study_Staff_Moved
"PI left UAB; protocol administratively terminated by UAB IRB."	Study_Staff_Moved
study no longer at pittsburgh	Study_Staff_Moved
Change in institutional headquarters for the US study.	Study_Staff_Moved
study moved to alternate site	Study_Staff_Moved
Pending IRB approval at PI's new institution	Study_Staff_Moved
Resident project--resident left institution and was not picked up by anyone else	Study_Staff_Moved
The incidence of post-operative delirium observed from interim blinded data in DEX-06-09 was significantly lower than the current literature in this population.	Success
The incidence of post-operative delirium observed from interim blinded data was significantly lower than the current literature in this population.	Success
The data available is enough for the publication and the study article published in Middle East Journal of Anesthesiology.	Success
Interim analysis showed a significant reduction in the pain scores	Success
survival advantage demonstrated	Success
Clearly identifiable benefits 50% of patients included	Success
Results showed statistically significant benefit in the experimental group	Success
Sponsor decided to stop enrollment to review data.	Interim_Analysis
Ancillary data being reviewed to determine if this study will continue.	Interim_Analysis
interim analysis	Interim_Analysis
Interim analysis	Interim_Analysis
suspended pending data analysis	Interim_Analysis
Interim analysis	Interim_Analysis
Further evaluation of pharmacokinetic data in the target population is ongoing	Interim_Analysis
Delayed to review safety data	Interim_Analysis
Pre-specified interim analysis of safety and efficacy is pending.	Interim_Analysis
Study is hold for analysis to date.	Interim_Analysis
At the first prespecified interim analysis	Interim_Analysis
Suspended for treatment/dosing analysis	Interim_Analysis
Interim Analysis	Interim_Analysis
Future development of AZD1236 is currently under review by the project team and no new studies will be started until this review is completed.	Interim_Analysis
Undergoing interim analysis	Interim_Analysis
Study suspended for interim data analysis	Interim_Analysis
Temporarily suspended to conduct interim analysis	Interim_Analysis
The study was suspended in order to perform an interim analysis.	Interim_Analysis
Suspened for interim data analysis	Interim_Analysis
Interim Analysis and review by Data Safety Monitoring Board	Interim_Analysis
Temporarily suspended to conduct interim analysis	Interim_Analysis
Sponsor has designed another study to replace the current study	Another_Study
Unsuccessful recruitment	Insufficient_Enrollment
Shortage of required study drug.	Logistics_Resources
Stopped early by DSMB due to slow enrollment - obtained data to be analyzed	Insufficient_Enrollment
Premature termination due to insufficient patient recruitement..	Insufficient_Enrollment
Dose limiting tox is observed. Study put on full clinical hold.	Safety_Sideeffects
Funding issues.	Business_Administrative
Study was terminated by the sponsor due to low accrual.	Insufficient_Enrollment
The study is out of date	Study_Design
PI Decision	Business_Administrative
Funding associated with enrollment milestones was withdrawn by Sponsor.	Business_Administrative
Currently suspended due to COVID-19 policies.	Covid19
Interim Analysis	Interim_Analysis
This trial was never initiated due to inability to obtain the device	Invalid_Reason
Recruitment was too slow and we cannot anticipate to recruit the target sample size	Insufficient_Enrollment
Sponsor Decision	Business_Administrative
Slow enrollment and business decision. No safety concerns were identified for the study drugs.	Insufficient_Enrollment
Business decision	Business_Administrative
The study was not feasible	Study_Design
Trial will not meet CTEP Early Phase Trial Slow Accrual Guidelines	Regulatory
Terminated for administrative reasons not related to safety or efficacy	Business_Administrative
The study did not open to accrual. No start date and no completion dates.	Invalid_Reason
Unsatisfactory filter deployment in several cases	Safety_Sideeffects
Due to lack of funding and a primary co-investigator of the trial leaving the institution.	Business_Administrative
Due to difficulty with enrollment of subjects	Insufficient_Enrollment
Due to administrative reasons	Business_Administrative
FDA has placed all trials involving Pacritinib on Full Clinical Hold	Regulatory
Could not recruit	Insufficient_Enrollment
Missing evidence of the effectiveness of the study medication	Negative
Study funding ended	Business_Administrative
Compound is not expected to change the current treatment practice or fill significant clinical  need for patients in China over currently available EE agents.	Business_Administrative
Recruitment is temporarily suspended due to COVID-19 outbreak	Covid19
Company strategy	Business_Administrative
Unsufficient recruitment	Insufficient_Enrollment
"Due to safety; specifically a higher rate of deaths, including fatal infections, in the SGN33A  arm versus the control arm"	Safety_Sideeffects
This study was withdrawn for administrative reasons. There were no safety concerns.	Business_Administrative
Very poor recruitment in the Part 4 of the study	Insufficient_Enrollment
Difficult of recruiting	Insufficient_Enrollment
Safety-related	Safety_Sideeffects
Funding	Business_Administrative
5 immune related serious adverse events in Phase 1 study	Safety_Sideeffects
Enrollment was slow and we decided to refocus our efforts on other studies	Insufficient_Enrollment
Poor recruitment	Insufficient_Enrollment
Stopped the study due to feasibility issues, no enrollment has taken place.	Study_Design
Not approved by CMS	Regulatory
Lack of patient compliance	Study_Design
Inability meet enrollment in study population.	Insufficient_Enrollment
Enrollment was completed with insufficient sample size for publishable results	Study_Design
Pursuing IND	Regulatory
Study terminated 7/23/2019 due to limited participation and testing challenges.	Insufficient_Enrollment
Our fellow completed the program before we were able to start the study	Invalid_Reason
The supplies of study drug were halted by Gilead Sciences Ltd.	Logistics_Resources
The Investigator-Coordinator has moved to Rennes University Hospital. It will be done under the  sponsor of Rennes University Hospital : NCT03686306	Study_Staff_Moved
The company providing study IMP was unable to supply further batches of IMP.	Logistics_Resources
Pilot study with sumatriptan found no significant changes in the primary outcome parameter  (change in CBF)	Negative
Lack of Funding	Business_Administrative
Due to Health Canada losartan recall, a new formulation being added to the protocol/ temporary  suspension	Safety_Sideeffects
Site did not enroll any patients to the study.	Insufficient_Enrollment
Other - Safety during COVID-19 pandemic	Covid19
Primary Investigator passed away.	Study_Staff_Moved
This trial was supporting the development of an asset which was terminated, thus the data from  the study were no longer required.	Business_Administrative
Low recruitment	Insufficient_Enrollment
This was an inpatient study, but PI left inpatient service at MGH	Study_Staff_Moved
Recommendation after interim analysis	Endpoint_Met
Poor enrollment, lack of feasibility	Insufficient_Enrollment
Another treatment found efficacious	Another_Study
This study has been withdrawn prior to enrollment.	Invalid_Reason
Negativity of the first results of in vivo binding of 18F-PBR06	Negative
All patients during the study period were subjected to peripheral blocks or were excluded from  the study due to exclusion criteria	Endpoint_Met
This protocol was replaced with a different one and therefore discontinued.	Study_Design
Based on overall benefit-risk assessment.	Business_Administrative
Low likelihood of identifying a statistically significant treatment effect.	Study_Design
Safety	Safety_Sideeffects
No participants enrolled	Insufficient_Enrollment
Change in treatment priorities for these disease types as well as staffing concerns.	Business_Administrative
PI request	Business_Administrative
Pending FDA review	Regulatory
SAEs with n=1 serotonin syndrome, n=2 SAEs after sertraline interruption.	Safety_Sideeffects
Due to business decisions	Business_Administrative
Due to MOH request.	Regulatory
After pilot study no difference in the primary end point was found between the two primary.  Non-inferiority trial not deemed feasible.	Negative
Interim analysis showed efficacy less than 2.5%.	Negative
Lack of accrual	Insufficient_Enrollment
Phase I analysis	Interim_Analysis
Lack of enrollment	Insufficient_Enrollment
Sponsor stopped program]	Business_Administrative
Terminated (Decision by the Sponsor. The study was not terminated due to a safety reason.)	Business_Administrative
PI leaving institution	Study_Staff_Moved
No fundings	Business_Administrative
Trial terminated (recruitment delays)	Insufficient_Enrollment
Study terminated due to low enrollment making it unlikely to meet recruitment goals.	Insufficient_Enrollment
Lack of funding	Business_Administrative
Definitive discontinuation according to safety monitoring of death from the 46th patient  onwards.	Safety_Sideeffects
Lack of Funding/ Resident in charge graduated	Business_Administrative
Sponsor issue	Business_Administrative
Insufficient resources necessary for completion.	Logistics_Resources
Inability to perform the study at present time.	Logistics_Resources
The study was terminated early due to lackluster pharmacodynamic data that showed no  significant reduction of plasma kynurenine at steady state of M4112.	Negative
While the GBT440 IPF results noted an improvement in oxygen saturation, they did not translate  into a clinically meaningful benefit.	Negative
Temporary suspension due to COVID-19 pandemic	Covid19
Sponsor withdrew IND from FDA	Business_Administrative
Futility	Negative
Limited beta-blocker naive participants among newly diagnosed heart failure participants, which  led barrier to the recruitments.	Insufficient_Enrollment
Not approved by sponsor	Business_Administrative
Sponsor withdrew the funds because the smell of sodium butyrate made blinding impossible	Business_Administrative
Did not want to enroll and proceed with this study concept.	Business_Administrative
Due to COVID -19, study is suspended to accrual only	Covid19
No study drug available. Same concept with new study drug will be explored in M19TGA study	Study_Design
Study discontinued after Part A due to Sponsor's discretion.	Business_Administrative
Study was terminated due to administrative reasons	Business_Administrative
Lack of funding.	Business_Administrative
Insulin-HF study was prematurely ended due principally to low recruitment rate.	Insufficient_Enrollment
Low accrual and loss of funding.	Insufficient_Enrollment
Final study report has been completed and submitted	Invalid_Reason
Enrollment on Hold (COVID-19)	Covid19
Suspended due to lorcaserin recall	Safety_Sideeffects
Due to the COVID-19 pandemic, this study has temporarily suspended recruitment activities.  Other elements of the study are ongoing.	Covid19
Study terminated by sponsor due to bad risk/benefit ratio.	Business_Administrative
Business development reasons.	Business_Administrative
Closed early due to poor accrual.	Insufficient_Enrollment
The study terminated for safety reasons.	Safety_Sideeffects
Sponsor Decision	Business_Administrative
Lack of financial support	Business_Administrative
Due to the current COVID-19 pandemic, the recruitment of new subjects is temporarily  discontinued. Ongoing, randomised patients are managed per Trial Protocol.	Covid19
Other - Higher than expected incidence of hearing loss	Negative
Failure rate was 100% in one arm of the study (the intervention)	Negative
Azidus, the CRO hired for this study by Prevent Senior has lost the interest to conduct this  study.	Business_Administrative
"GanLee cancelled study -FDA Draft Guidance: ""Clinical Immunogenicity Considerations for  Biosimilar & Interchangeable Insulin Products"" released 11/25/2019"	Regulatory
"Lost funding; Shriner Burn Hosp has revoked access to study records. No updates or results can  be submitted"	Business_Administrative
DSMB recommended termination due to lower survival to discharge in primary population and   worse discharge CPC scores in the treatment arm than control arm.	Negative
Discontinued cystitis study due to poor recruitment. To continue the trial under these  circumstances is considered non-viable.	Insufficient_Enrollment
Per Data Monitoring Committee recommendation	Regulatory
Study closed early, because of low enrollment.	Insufficient_Enrollment
See termination reason in detailed description.	No_Context
Identical study Biomed 777-CLP-029 did not meet superiority endpoint	Another_Study
Futility reasons after Independent Data Monitoring Committee interim analysis	Negative
Concluded - Terminated by PI	Business_Administrative
Lack of funding	Business_Administrative
Study closed by sponsor. Funding ended.	Business_Administrative
Slow enrolment of patients and new insights	Insufficient_Enrollment
No patient has been included in 9 months because of strict incl/excl criteria	Insufficient_Enrollment
There could not be enough patients recruited	Insufficient_Enrollment
Stopped early	No_Context
Unable to reach the target recruitment within timeline	Insufficient_Enrollment
Current lack of medication support.	Logistics_Resources
