normalised_xref_id	normalised_id
MEDGEN:1790601	MONDO:0019123
GARD:1513	MONDO:0019123
UMLS:C5552731	MONDO:0019123
ORDO:73014	MONDO:0019126
GARD:7100	MONDO:0019128
UMLS:C0431637	MONDO:0019128
ORDO:73217	MONDO:0019128
MESH:C537371	MONDO:0019128
MEDGEN:98466	MONDO:0019128
SCTID:253828000	MONDO:0019128
ORDO:73223	MONDO:0019129
SCTID:717813005	MONDO:0019129
GARD:18919	MONDO:0019129
UMLS:C4303570	MONDO:0019129
MEDGEN:929239	MONDO:0019129
UMLS:C4304399	MONDO:0019130
ORDO:73224	MONDO:0019130
MEDGEN:930068	MONDO:0019130
GARD:18920	MONDO:0019130
UMLS:C4302826	MONDO:0019131
MEDGEN:928495	MONDO:0019131
ORDO:73230	MONDO:0019131
GARD:18921	MONDO:0019131
MEDGEN:1393821	MONDO:0019132
UMLS:C4509964	MONDO:0019132
GARD:18922	MONDO:0019132
ORDO:73245	MONDO:0019132
ORDO:73246	MONDO:0019133
GARD:18923	MONDO:0019133
MEDGEN:930071	MONDO:0019133
UMLS:C4304402	MONDO:0019133
ORDO:73271	MONDO:0019138
ICD10CM:D68.311	MONDO:0019139
GARD:10350	MONDO:0019139
UMLS:C1096116	MONDO:0019139
MEDGEN:204253	MONDO:0019139
NANDO:1200898	MONDO:0019139
ORDO:73274	MONDO:0019139
MEDDRA:10053745	MONDO:0019139
MESH:C536392	MONDO:0019139
UMLS:C0949506	MONDO:0019141
ICD9:757.39	MONDO:0019141
GARD:4438	MONDO:0019141
SCTID:80432009	MONDO:0019141
ORDO:735	MONDO:0019141
MEDGEN:181842	MONDO:0019141
ICD9:277.1	MONDO:0019142
SCTID:371628009	MONDO:0019142
ORDO:738	MONDO:0019142
MESH:D011164	MONDO:0019142
NANDO:2200610	MONDO:0019142
GARD:10353	MONDO:0019142
MEDGEN:698423	MONDO:0019142
SCTID:418470004	MONDO:0019142
NCIT:C97096	MONDO:0019142
MEDDRA:10036181	MONDO:0019142
DOID:13268	MONDO:0019142
MEDDRA:10061356	MONDO:0019142
UMLS:C1275125	MONDO:0019142
ICD11.FOUNDATION:1305244529	MONDO:0019144
ORDO:743	MONDO:0019144
GARD:16543	MONDO:0019144
DOID:0111905	MONDO:0019144
UMLS:C2584611	MONDO:0019144
MEDGEN:748876	MONDO:0019144
MEDGEN:671121	MONDO:0019145
DOID:3756	MONDO:0019145
MESH:C535424	MONDO:0019145
ORDO:745	MONDO:0019145
NANDO:2100197	MONDO:0019145
MESH:D020151	MONDO:0019145
NCIT:C99025	MONDO:0019145
NORD:1899	MONDO:0019145
ICD11.FOUNDATION:2021932081	MONDO:0019145
GARD:16544	MONDO:0019145
SCTID:76407009	MONDO:0019145
UMLS:C0598221	MONDO:0019145
NANDO:2200689	MONDO:0019145
NANDO:1201080	MONDO:0019145
MESH:D015223	MONDO:0019148
NANDO:2200570	MONDO:0019148
MEDDRA:10053687	MONDO:0019148
NANDO:2201232	MONDO:0019148
GARD:7899	MONDO:0019148
DOID:14497	MONDO:0019148
ICD11.FOUNDATION:520367511	MONDO:0019148
UMLS:C0043208	MONDO:0019148
MEDGEN:53088	MONDO:0019148
NCIT:C61271	MONDO:0019148
NORD:1862	MONDO:0019148
NANDO:1200143	MONDO:0019148
OMIM:620151	MONDO:0019148
NANDO:1200142	MONDO:0019148
MESH:C564736	MONDO:0019148
SCTID:82500001	MONDO:0019148
ORDO:75233	MONDO:0019148
SCTID:238074007	MONDO:0019148
ORDO:75234	MONDO:0019149
NANDO:1200144	MONDO:0019149
UMLS:C0008384	MONDO:0019149
SCTID:57218003	MONDO:0019149
ICD11.FOUNDATION:894336362	MONDO:0019149
GARD:12099	MONDO:0019149
MEDGEN:40266	MONDO:0019149
NORD:929	MONDO:0019149
DOID:14502	MONDO:0019149
NANDO:2201233	MONDO:0019149
OMIM:278000	MONDO:0019149
ORDO:75249	MONDO:0019150
MEDGEN:928545	MONDO:0019151
GARD:18925	MONDO:0019151
ICD11.FOUNDATION:645985320	MONDO:0019151
ORDO:75378	MONDO:0019151
SCTID:722066001	MONDO:0019151
UMLS:C4302876	MONDO:0019151
MEDGEN:224927	MONDO:0019152
UMLS:C1306122	MONDO:0019152
ORDO:75382	MONDO:0019152
GARD:10118	MONDO:0019152
MESH:C537743	MONDO:0019152
ICD11.FOUNDATION:1759055065	MONDO:0019152
ORDO:75389	MONDO:0019153
GARD:18926	MONDO:0019153
SCTID:717943008	MONDO:0019153
MEDGEN:929214	MONDO:0019153
UMLS:C4303545	MONDO:0019153
ORDO:754	MONDO:0019154
ICD9:259.51	MONDO:0019154
NCIT:C27226	MONDO:0019154
SCTID:12313004	MONDO:0019154
GARD:5803	MONDO:0019154
ICD9:259.5	MONDO:0019154
MEDGEN:21102	MONDO:0019154
NANDO:2200391	MONDO:0019154
UMLS:C0039585	MONDO:0019154
MEDDRA:10056292	MONDO:0019154
ICD9:259.8	MONDO:0019154
DOID:4674	MONDO:0019154
OMIM:300068	MONDO:0019154
MESH:D013734	MONDO:0019154
GARD:3244	MONDO:0019155
ORDO:755	MONDO:0019155
MEDDRA:10024406	MONDO:0019155
MEDGEN:449533	MONDO:0019155
MESH:C562567	MONDO:0019155
ICD11.FOUNDATION:472787488	MONDO:0019155
UMLS:C0860158	MONDO:0019155
DOID:0112259	MONDO:0019155
ORDO:75508	MONDO:0019156
MEDGEN:1641209	MONDO:0019156
GARD:18927	MONDO:0019156
UMLS:C4707561	MONDO:0019156
SCTID:765750001	MONDO:0019156
MEDGEN:82805	MONDO:0019161
ICD9:275.8	MONDO:0019161
SCTID:43941006	MONDO:0019161
UMLS:C0268436	MONDO:0019161
GARD:16545	MONDO:0019161
NANDO:2200368	MONDO:0019161
OMIMPS:177735	MONDO:0019161
ICD11.FOUNDATION:1576878036	MONDO:0019161
NCIT:C123251	MONDO:0019161
ORDO:756	MONDO:0019161
UMLS:C1449844	MONDO:0019162
ORDO:757	MONDO:0019162
OMIMPS:145260	MONDO:0019162
ICD9:588.89	MONDO:0019162
NCIT:C123252	MONDO:0019162
GARD:4553	MONDO:0019162
NANDO:2200369	MONDO:0019162
MEDGEN:259599	MONDO:0019162
SCTID:15689008	MONDO:0019162
ICD11.FOUNDATION:715347509	MONDO:0019162
ORDO:75857	MONDO:0019164
UMLS:C4304514	MONDO:0019164
MEDGEN:930183	MONDO:0019164
GARD:18931	MONDO:0019164
SCTID:719666002	MONDO:0019164
MEDGEN:19610	MONDO:0019169
NCIT:C103968	MONDO:0019169
SCTID:46683007	MONDO:0019169
NORD:1641	MONDO:0019169
DOID:3649	MONDO:0019169
ICD9:277.89	MONDO:0019169
OMIMPS:312170	MONDO:0019169
NANDO:2200518	MONDO:0019169
UMLS:C0034345	MONDO:0019169
ICD11.FOUNDATION:1124597954	MONDO:0019169
ORDO:765	MONDO:0019169
GARD:7513	MONDO:0019169
MESH:D010488	MONDO:0019170
MEDDRA:10036024	MONDO:0019170
NANDO:1200261	MONDO:0019170
NORD:1588	MONDO:0019170
NANDO:2200425	MONDO:0019170
SCTID:155441006	MONDO:0019170
DOID:9810	MONDO:0019170
NCIT:C26847	MONDO:0019170
GARD:7360	MONDO:0019170
UMLS:C0031036	MONDO:0019170
MEDGEN:14681	MONDO:0019170
ICD10CM:M30.0	MONDO:0019170
ORDO:767	MONDO:0019170
ICD9:446.0	MONDO:0019170
ICD11.FOUNDATION:1419332129	MONDO:0019170
ICD11.FOUNDATION:1208831985	MONDO:0019171
MEDGEN:685787	MONDO:0019171
NANDO:2200228	MONDO:0019171
GARD:16547	MONDO:0019171
SCTID:442917000	MONDO:0019171
ORDO:768	MONDO:0019171
UMLS:C1141890	MONDO:0019171
MEDDRA:10057926	MONDO:0019171
OMIMPS:192500	MONDO:0019171
NORD:1675	MONDO:0019171
ORDO:101016	MONDO:0019171
MEDGEN:1941	MONDO:0019172
MEDDRA:10002532	MONDO:0019172
NANDO:1201001	MONDO:0019172
ICD11.FOUNDATION:970699895	MONDO:0019172
NCIT:C84563	MONDO:0019172
MESH:D015783	MONDO:0019172
SCTID:69278003	MONDO:0019172
ORDO:77	MONDO:0019172
UMLS:C0003076	MONDO:0019172
DOID:12271	MONDO:0019172
ICD9:743.45	MONDO:0019172
NANDO:1200762	MONDO:0019174
ORDO:772	MONDO:0019174
DOID:0050444	MONDO:0019174
MESH:D052919	MONDO:0019174
SCTID:238062008	MONDO:0019174
NCIT:C84789	MONDO:0019174
ORDO:77240	MONDO:0019175
MEDGEN:1804666	MONDO:0019175
UMLS:C5576443	MONDO:0019175
GARD:18932	MONDO:0019175
NANDO:2201031	MONDO:0019175
ICD11.FOUNDATION:794588197	MONDO:0019175
NCIT:C48829	MONDO:0019175
ORDO:77258	MONDO:0019176
GARD:9632	MONDO:0019177
MEDGEN:502456	MONDO:0019177
SCTID:722064003	MONDO:0019177
UMLS:C3502054	MONDO:0019177
ORDO:77295	MONDO:0019177
ORDO:77300	MONDO:0019178
MEDGEN:1378358	MONDO:0019178
GARD:18933	MONDO:0019178
UMLS:C4518478	MONDO:0019178
MEDGEN:777998	MONDO:0019179
GARD:18934	MONDO:0019179
MESH:C579873	MONDO:0019179
SCTID:724098008	MONDO:0019179
ORDO:77301	MONDO:0019179
UMLS:C3711390	MONDO:0019179
NANDO:1200744	MONDO:0019180
NANDO:2201034	MONDO:0019180
UMLS:C0039445	MONDO:0019180
NORD:1229	MONDO:0019180
ICD9:448.0	MONDO:0019180
DOID:1270	MONDO:0019180
MEDGEN:52657	MONDO:0019180
NANDO:2100296	MONDO:0019180
OMIMPS:187300	MONDO:0019180
ICD10CM:I78.0	MONDO:0019180
NCIT:C35064	MONDO:0019180
SCTID:21877004	MONDO:0019180
MESH:D013683	MONDO:0019180
ICD11.FOUNDATION:714406192	MONDO:0019180
ORDO:774	MONDO:0019180
MEDDRA:10019883	MONDO:0019180
GARD:6626	MONDO:0019180
MEDGEN:502019	MONDO:0019181
OMIMPS:309530	MONDO:0019181
ORDO:777	MONDO:0019181
DOID:0050776	MONDO:0019181
GARD:18640	MONDO:0019181
MESH:C564490	MONDO:0019181
UMLS:C3501611	MONDO:0019181
OMIM:601665	MONDO:0019182
UMLS:C4054476	MONDO:0019182
ORDO:77828	MONDO:0019182
MEDGEN:885912	MONDO:0019182
GARD:18935	MONDO:0019182
ORDO:782	MONDO:0019187
SCTID:47507006	MONDO:0019187
OMIMPS:180500	MONDO:0019187
GARD:5701	MONDO:0019187
ICD9:743.44	MONDO:0019187
MESH:C535679	MONDO:0019187
UMLS:C3495488	MONDO:0019187
MEDGEN:501192	MONDO:0019187
MEDDRA:10059255	MONDO:0019187
NORD:1670	MONDO:0019187
NCIT:C131001	MONDO:0019187
DOID:14686	MONDO:0019187
NANDO:2200955	MONDO:0019188
MEDDRA:10039281	MONDO:0019188
DECIPHER:7	MONDO:0019188
NCIT:C75466	MONDO:0019188
DOID:1933	MONDO:0019188
ICD11.FOUNDATION:692585833	MONDO:0019188
OMIMPS:180849	MONDO:0019188
ICD9:759.89	MONDO:0019188
ORDO:783	MONDO:0019188
MEDGEN:48517	MONDO:0019188
SCTID:45582004	MONDO:0019188
NORD:1682	MONDO:0019188
MESH:D012415	MONDO:0019188
NANDO:1200461	MONDO:0019188
GARD:7593	MONDO:0019188
UMLS:C0035934	MONDO:0019188
ICD9:270.8	MONDO:0019189
ORDO:79062	MONDO:0019189
SCTID:237911005	MONDO:0019189
UMLS:C0342666	MONDO:0019189
MEDGEN:575169	MONDO:0019189
GARD:18937	MONDO:0019189
ORDO:79076	MONDO:0019190
MEDGEN:1778573	MONDO:0019190
GARD:16696	MONDO:0019190
ICD11.FOUNDATION:378686036	MONDO:0019190
UMLS:C5445164	MONDO:0019190
SCTID:7826003	MONDO:0019191
NANDO:1200929	MONDO:0019191
ICD11.FOUNDATION:796087277	MONDO:0019191
MEDDRA:10052317	MONDO:0019191
ORDO:79078	MONDO:0019191
DOID:12900	MONDO:0019191
NCIT:C34819	MONDO:0019191
MEDGEN:6399	MONDO:0019191
GARD:7043	MONDO:0019191
MESH:D008882	MONDO:0019191
UMLS:C0026103	MONDO:0019191
MEDDRA:10051457	MONDO:0019191
UMLS:C5680134	MONDO:0019192
MEDGEN:1810936	MONDO:0019192
ORDO:79085	MONDO:0019192
GARD:12599	MONDO:0019192
UMLS:C0271693	MONDO:0019193
SCTID:86907008	MONDO:0019193
ORDO:79086	MONDO:0019193
DOID:0080300	MONDO:0019193
NCIT:C131089	MONDO:0019193
NANDO:1200860	MONDO:0019193
MEDGEN:543499	MONDO:0019193
GARD:12603	MONDO:0019193
ORDO:79091	MONDO:0019195
UMLS:C4510610	MONDO:0019195
SCTID:724349009	MONDO:0019195
MEDGEN:1382737	MONDO:0019195
GARD:9494	MONDO:0019195
GARD:18938	MONDO:0019197
ORDO:79097	MONDO:0019197
SCTID:717276003	MONDO:0019197
MEDGEN:908191	MONDO:0019197
UMLS:C4273952	MONDO:0019197
ICD11.FOUNDATION:723504178	MONDO:0019197
SCTID:28835009	MONDO:0019200
UMLS:C0035334	MONDO:0019200
GARD:5694	MONDO:0019200
ORDO:791	MONDO:0019200
DOID:10584	MONDO:0019200
ICD10CM:H35.5	MONDO:0019200
NANDO:1200431	MONDO:0019200
MEDGEN:20551	MONDO:0019200
NCIT:C85045	MONDO:0019200
NORD:1661	MONDO:0019200
OMIM:268000	MONDO:0019200
MEDDRA:10038914	MONDO:0019200
MESH:D012174	MONDO:0019200
OMIMPS:268000	MONDO:0019200
UMLS:C0268446	MONDO:0019201
ICD11.FOUNDATION:1457837313	MONDO:0019201
SCTID:30967002	MONDO:0019201
MEDDRA:10043788	MONDO:0019201
OMIMPS:188580	MONDO:0019201
ORDO:79102	MONDO:0019201
GARD:10814	MONDO:0019201
MEDGEN:120639	MONDO:0019201
MEDGEN:811359	MONDO:0019202
DOID:0080534	MONDO:0019202
GARD:18941	MONDO:0019202
ONCOTREE:MFS	MONDO:0019202
NCIT:C6496	MONDO:0019202
UMLS:C3714524	MONDO:0019202
SCTID:253042009	MONDO:0019202
ICD11.FOUNDATION:405689402	MONDO:0019202
MEDDRA:10066948	MONDO:0019202
ORDO:79105	MONDO:0019202
ORDO:79129	MONDO:0019205
UMLS:C4304344	MONDO:0019205
GARD:18943	MONDO:0019205
MEDGEN:930013	MONDO:0019205
UMLS:C4303593	MONDO:0019207
NCIT:C131845	MONDO:0019207
ORDO:79134	MONDO:0019207
GARD:16701	MONDO:0019207
MEDGEN:929262	MONDO:0019207
SCTID:721088003	MONDO:0019207
GARD:10048	MONDO:0019211
ORDO:79143	MONDO:0019211
UMLS:C0265970	MONDO:0019212
ICD9:692.75	MONDO:0019212
SCTID:41495000	MONDO:0019212
MEDGEN:120561	MONDO:0019212
GARD:10983	MONDO:0019212
ORDO:79152	MONDO:0019212
ICD11.FOUNDATION:1828294192	MONDO:0019212
ORDO:79158	MONDO:0019213
ICD11.FOUNDATION:1644149132	MONDO:0019213
GARD:18946	MONDO:0019214
DOID:2978	MONDO:0019214
ICD9:271.8	MONDO:0019214
UMLS:C0007001	MONDO:0019214
NANDO:2100164	MONDO:0019214
ORDO:79161	MONDO:0019214
MEDGEN:2825	MONDO:0019214
NCIT:C97089	MONDO:0019214
MESH:D002239	MONDO:0019214
MEDDRA:10061023	MONDO:0019214
UMLS:C5681291	MONDO:0019215
MEDGEN:1842457	MONDO:0019215
ICD11.FOUNDATION:1879509617	MONDO:0019215
GARD:18947	MONDO:0019215
ORDO:79163	MONDO:0019215
SCTID:16784003	MONDO:0019216
ICD11.FOUNDATION:1631611896	MONDO:0019216
ORDO:79166	MONDO:0019216
UMLS:C0268641	MONDO:0019216
GARD:18948	MONDO:0019216
ICD9:270.0	MONDO:0019216
MEDGEN:541381	MONDO:0019216
GTR:AN0923838	MONDO:0019218
MEDGEN:98324	MONDO:0019218
NORD:854	MONDO:0019218
ORDO:79168	MONDO:0019218
NANDO:2200506	MONDO:0019218
GARD:18949	MONDO:0019218
UMLS:C0400973	MONDO:0019218
UMLS:C5681289	MONDO:0019219
MEDGEN:1842206	MONDO:0019219
ORDO:79169	MONDO:0019219
GARD:18950	MONDO:0019219
ICD11.FOUNDATION:936546617	MONDO:0019220
UMLS:C5681844	MONDO:0019220
DOID:0050731	MONDO:0019220
GARD:18951	MONDO:0019220
ORDO:79171	MONDO:0019220
MEDGEN:1826150	MONDO:0019220
ICD9:270.4	MONDO:0019222
SCTID:28882002	MONDO:0019222
ORDO:79173	MONDO:0019222
MEDGEN:1842381	MONDO:0019222
UMLS:C5680126	MONDO:0019222
GARD:18953	MONDO:0019222
ICD11.FOUNDATION:67872354	MONDO:0019222
MEDGEN:1842462	MONDO:0019223
UMLS:C5681281	MONDO:0019223
ORDO:79174	MONDO:0019223
GARD:18954	MONDO:0019223
GARD:18956	MONDO:0019225
UMLS:C1398833	MONDO:0019225
ORDO:79177	MONDO:0019225
MEDGEN:1843360	MONDO:0019225
MEDGEN:1842427	MONDO:0019226
UMLS:C5389835	MONDO:0019226
GARD:18957	MONDO:0019226
ORDO:79178	MONDO:0019226
ORDO:79179	MONDO:0019227
ICD11.FOUNDATION:61192754	MONDO:0019227
MEDGEN:541342	MONDO:0019228
SCTID:44176004	MONDO:0019228
UMLS:C0268512	MONDO:0019228
ICD11.FOUNDATION:543162269	MONDO:0019228
ICD10CM:E70.40	MONDO:0019228
ORDO:79181	MONDO:0019228
GARD:18959	MONDO:0019228
DOID:9265	MONDO:0019228
ICD9:270.5	MONDO:0019228
ORDO:79183	MONDO:0019229
GARD:18960	MONDO:0019229
UMLS:C5681845	MONDO:0019229
ICD11.FOUNDATION:1454722246	MONDO:0019229
MEDGEN:1842927	MONDO:0019229
MEDGEN:1842760	MONDO:0019230
ORDO:79185	MONDO:0019230
UMLS:C5681278	MONDO:0019230
GARD:18961	MONDO:0019230
ICD11.FOUNDATION:2067324607	MONDO:0019231
UMLS:C5681279	MONDO:0019231
MEDGEN:1842861	MONDO:0019231
GARD:18962	MONDO:0019231
ORDO:79186	MONDO:0019231
ICD11.FOUNDATION:1488430462	MONDO:0019232
ORDO:79187	MONDO:0019232
UMLS:C4736193	MONDO:0019232
MEDGEN:1843166	MONDO:0019232
GARD:18963	MONDO:0019232
NANDO:1200764	MONDO:0019233
UMLS:C5681280	MONDO:0019233
ORDO:79188	MONDO:0019233
GARD:12470	MONDO:0019233
MEDGEN:1843097	MONDO:0019233
ICD11.FOUNDATION:1919322367	MONDO:0019234
DOID:0080377	MONDO:0019234
MEDGEN:330407	MONDO:0019234
NANDO:1200759	MONDO:0019234
NCIT:C146639	MONDO:0019234
NANDO:2200575	MONDO:0019234
MESH:C536664	MONDO:0019234
NCIT:C155747	MONDO:0019234
ORDO:79189	MONDO:0019234
SCTID:742876007	MONDO:0019234
UMLS:C1832200	MONDO:0019234
GARD:11890	MONDO:0019234
OMIMPS:214100	MONDO:0019234
MESH:C531857	MONDO:0019234
ORDO:79190	MONDO:0019235
GARD:18964	MONDO:0019235
MEDGEN:1842953	MONDO:0019235
UMLS:C5681284	MONDO:0019235
ICD11.FOUNDATION:1958565793	MONDO:0019236
GARD:18965	MONDO:0019236
ORDO:79191	MONDO:0019236
MEDDRA:10061476	MONDO:0019236
ORDO:79192	MONDO:0019237
ICD11.FOUNDATION:1860570911	MONDO:0019237
MEDGEN:1842882	MONDO:0019237
GARD:18966	MONDO:0019237
UMLS:C5681285	MONDO:0019237
DOID:0050832	MONDO:0019238
ICD11.FOUNDATION:771608363	MONDO:0019238
MEDGEN:541208	MONDO:0019238
MEDDRA:10070969	MONDO:0019238
ORDO:79193	MONDO:0019238
GARD:18967	MONDO:0019238
UMLS:C0268127	MONDO:0019238
ORDO:79194	MONDO:0019239
UMLS:C5681286	MONDO:0019239
MEDGEN:1842840	MONDO:0019239
GARD:18968	MONDO:0019239
MEDGEN:1843040	MONDO:0019240
GARD:18969	MONDO:0019240
UMLS:C5681287	MONDO:0019240
ORDO:79195	MONDO:0019240
MEDGEN:541345	MONDO:0019241
GARD:18970	MONDO:0019241
ORDO:79196	MONDO:0019241
SCTID:9128006	MONDO:0019241
ICD11.FOUNDATION:34853044	MONDO:0019241
UMLS:C0268517	MONDO:0019241
GARD:18971	MONDO:0019242
MEDGEN:87452	MONDO:0019242
SCTID:116020001	MONDO:0019242
ORDO:79197	MONDO:0019242
UMLS:C0342712	MONDO:0019242
ICD11.FOUNDATION:5456505	MONDO:0019242
MEDGEN:1842265	MONDO:0019243
GARD:18972	MONDO:0019243
UMLS:C5681282	MONDO:0019243
ORDO:79200	MONDO:0019243
ICD9:272.7	MONDO:0019245
ICD9:272.8	MONDO:0019245
SCTID:10741005	MONDO:0019245
MESH:D008064	MONDO:0019245
DOID:9455	MONDO:0019245
MEDGEN:9780	MONDO:0019245
GARD:12511	MONDO:0019245
ORDO:79204	MONDO:0019245
UMLS:C0023794	MONDO:0019245
GARD:18974	MONDO:0019246
UMLS:C5681276	MONDO:0019246
ORDO:79207	MONDO:0019246
MEDGEN:1842266	MONDO:0019246
GARD:18975	MONDO:0019248
ORDO:79212	MONDO:0019248
UMLS:C0026697	MONDO:0019248
MESH:D009081	MONDO:0019248
SCTID:70528007	MONDO:0019248
DOID:0080488	MONDO:0019248
NCIT:C61267	MONDO:0019248
ICD11.FOUNDATION:714623911	MONDO:0019248
MEDGEN:7731	MONDO:0019248
NCIT:C61259	MONDO:0019249
SCTID:11380006	MONDO:0019249
MESH:D009083	MONDO:0019249
ICD11.FOUNDATION:1596128696	MONDO:0019249
NORD:1461	MONDO:0019249
MEDGEN:7733	MONDO:0019249
UMLS:C0026703	MONDO:0019249
ORDO:79213	MONDO:0019249
MEDDRA:10028093	MONDO:0019249
DOID:12798	MONDO:0019249
OMIMPS:607014	MONDO:0019249
GARD:7065	MONDO:0019249
ICD9:277.5	MONDO:0019249
ORDO:79214	MONDO:0019250
MEDGEN:1842301	MONDO:0019250
UMLS:C5681274	MONDO:0019250
GARD:18976	MONDO:0019250
GARD:18977	MONDO:0019251
ICD11.FOUNDATION:1805681916	MONDO:0019251
SCTID:1155842003	MONDO:0019251
UMLS:C5547641	MONDO:0019251
ORDO:79215	MONDO:0019251
MEDGEN:1787409	MONDO:0019251
UMLS:C5681275	MONDO:0019253
MEDGEN:1843271	MONDO:0019253
ORDO:79219	MONDO:0019253
GARD:18979	MONDO:0019253
ICD11.FOUNDATION:946446904	MONDO:0019253
ORDO:79224	MONDO:0019254
DOID:653	MONDO:0019254
MEDDRA:10037546	MONDO:0019254
MEDGEN:48263	MONDO:0019254
GARD:18980	MONDO:0019254
MESH:D011686	MONDO:0019254
ICD9:277.2	MONDO:0019254
UMLS:C0034139	MONDO:0019254
DOID:1927	MONDO:0019255
MESH:D013106	MONDO:0019255
GARD:7672	MONDO:0019255
SCTID:238028008	MONDO:0019255
UMLS:C0037899	MONDO:0019255
MEDGEN:52453	MONDO:0019255
NCIT:C117254	MONDO:0019255
ORDO:79225	MONDO:0019255
ICD11.FOUNDATION:1875237176	MONDO:0019255
ORDO:79226	MONDO:0019256
MEDGEN:1842986	MONDO:0019256
GARD:18981	MONDO:0019256
UMLS:C5681277	MONDO:0019256
GARD:10092	MONDO:0019257
DOID:0111034	MONDO:0019257
MEDGEN:82769	MONDO:0019257
ORDO:79230	MONDO:0019257
MESH:C537247	MONDO:0019257
NORD:1315	MONDO:0019257
UMLS:C0268060	MONDO:0019257
SCTID:50855007	MONDO:0019257
UMLS:C5680203	MONDO:0019258
GARD:10324	MONDO:0019258
ORDO:79253	MONDO:0019258
MEDGEN:1842357	MONDO:0019258
MEDDRA:10034875	MONDO:0019259
GARD:18982	MONDO:0019259
ICD11.FOUNDATION:2084504393	MONDO:0019259
ORDO:79254	MONDO:0019259
MEDGEN:199655	MONDO:0019259
UMLS:C0751434	MONDO:0019259
MEDGEN:7230	MONDO:0019260
NORD:1341	MONDO:0019260
UMLS:C0022797	MONDO:0019260
ORDO:79262	MONDO:0019260
ICD11.FOUNDATION:1460031344	MONDO:0019260
NANDO:1200155	MONDO:0019260
GARD:10973	MONDO:0019260
SCTID:62009002	MONDO:0019260
NANDO:2201244	MONDO:0019260
NANDO:1200152	MONDO:0019261
GARD:9447	MONDO:0019261
ICD11.FOUNDATION:797123687	MONDO:0019261
MEDGEN:75666	MONDO:0019261
NANDO:2201241	MONDO:0019261
UMLS:C0268281	MONDO:0019261
ORDO:79263	MONDO:0019261
SCTID:58258004	MONDO:0019261
NORD:1689	MONDO:0019261
DOID:0050756	MONDO:0019262
NANDO:1200154	MONDO:0019262
ICD11.FOUNDATION:1716107919	MONDO:0019262
MEDDRA:10052073	MONDO:0019262
NANDO:2201243	MONDO:0019262
SCTID:61663001	MONDO:0019262
GARD:4938	MONDO:0019262
ORDO:79264	MONDO:0019262
MEDDRA:10015289	MONDO:0019263
GARD:4527	MONDO:0019263
ORDO:79278	MONDO:0019263
NANDO:1200815	MONDO:0019263
MEDGEN:1772900	MONDO:0019264
ORDO:79281	MONDO:0019264
SCTID:880066000	MONDO:0019264
UMLS:C5437471	MONDO:0019264
GARD:3903	MONDO:0019264
NANDO:1200137	MONDO:0019264
DOID:0112320	MONDO:0019264
ICD11.FOUNDATION:1639349183	MONDO:0019264
ORDO:79298	MONDO:0019265
UMLS:C5680204	MONDO:0019265
GARD:18983	MONDO:0019265
MEDGEN:1843436	MONDO:0019265
GARD:16714	MONDO:0019267
SCTID:237946002	MONDO:0019267
UMLS:C0342719	MONDO:0019267
MEDGEN:575192	MONDO:0019267
ORDO:79312	MONDO:0019267
MEDGEN:1842776	MONDO:0019268
ORDO:79353	MONDO:0019268
UMLS:C5681492	MONDO:0019268
GARD:18985	MONDO:0019269
MEDDRA:10021198	MONDO:0019269
ORDO:79354	MONDO:0019269
MEDGEN:7002	MONDO:0019269
MESH:D007057	MONDO:0019269
NCIT:C84776	MONDO:0019269
NANDO:1200618	MONDO:0019269
HP:0008064	MONDO:0019269
DOID:1697	MONDO:0019269
UMLS:C0020757	MONDO:0019269
GARD:18986	MONDO:0019270
ICD9:757.39	MONDO:0019270
SCTID:254215005	MONDO:0019270
MEDGEN:609461	MONDO:0019270
MEDDRA:10015280	MONDO:0019270
UMLS:C0432330	MONDO:0019270
ORDO:79355	MONDO:0019270
SCTID:239066003	MONDO:0019272
ICD9:757.39	MONDO:0019272
UMLS:C0406757	MONDO:0019272
GARD:18988	MONDO:0019272
MEDGEN:590657	MONDO:0019272
ICD11.FOUNDATION:1941547119	MONDO:0019272
ORDO:79357	MONDO:0019272
ORDO:79360	MONDO:0019275
ORDO:79361	MONDO:0019276
ICD9:757.39	MONDO:0019276
UMLS:C1274224	MONDO:0019276
MEDGEN:697573	MONDO:0019276
GARD:18992	MONDO:0019276
SCTID:402781004	MONDO:0019276
UMLS:C0265991	MONDO:0019278
ORDO:79363	MONDO:0019278
MEDGEN:539624	MONDO:0019278
ICD11.FOUNDATION:2042627850	MONDO:0019280
MESH:D006983	MONDO:0019280
MEDDRA:10020864	MONDO:0019280
UMLS:C0020555	MONDO:0019280
DOID:420	MONDO:0019280
MEDGEN:43787	MONDO:0019280
HP:0000998	MONDO:0019280
SCTID:29966009	MONDO:0019280
GARD:18996	MONDO:0019280
ORDO:79365	MONDO:0019280
ORDO:79366	MONDO:0019281
ORDO:79367	MONDO:0019282
ORDO:79368	MONDO:0019283
MEDDRA:10028684	MONDO:0019283
UMLS:C0265997	MONDO:0019283
MEDGEN:539627	MONDO:0019283
GARD:19000	MONDO:0019284
MEDGEN:1843192	MONDO:0019284
OMIMPS:161050	MONDO:0019284
ORDO:79369	MONDO:0019284
DOID:0080683	MONDO:0019284
UMLS:C5681477	MONDO:0019284
ORDO:79370	MONDO:0019285
GARD:6317	MONDO:0019287
