normalised_id	normalised_label	is_obsolete
OBA:VT0002104	hearing physiology trait	False
OBA:VT0002121	metabolism trait	False
OBA:VT0002233	nose morphology trait	False
OBA:VT0002551	blood coagulation trait	False
OBA:VT0002674	sperm motility trait	False
OBA:VT0002796	skin barrier function attribute	False
OBA:VT0003564	insulin secretion trait	False
OBA:VT0003743	facial morphology trait	False
OBA:VT0003769	lip morphology trait	False
OBA:VT0004063	left atrium capacity	False
OBA:VT0005007	bone mineral mass	False
OBA:VT0005372	life span trait	False
OBA:VT0005450	energy expenditure trait	False
OBA:VT0005584	enzyme/coenzyme activity trait	False
OBA:VT0006216	optic disc size trait	False
OBA:VT0010442	behavior trait	False
OBA:VT0010464	fertility trait	False
OBA:VT0010487	response to xenobiotic stimulus trait	False
OBA:VT0015043	milk amount	False
OBA:VT0015058	brain physiology trait	False
OBA:VT0015088	glucose metabolism trait	False
OBA:VT0100005	body size trait	False
OBA:VT1000777	urinary system trait	False
OBA:VT1000781	nervous/sensory system trait	False
OBA:VT3000004	blood viscosity trait	False
OBI:0001620	latitude coordinate measurement datum	False
OBI:0001621	longitude coordinate measurement datum	False
OBI:1110021	infection process	False
OBI:1110122	pathologic process	False
OGMS:0000063	disease course	False
UBERON:0000104	life cycle	False
UBERON:0001124		True
UBERON:0005284		True
UBERON:6001791	obsolete insect dorsal histoblast nest abdominal	True
UBERON:6005413	obsolete insect anlage in statu nascendi	True
UBERON:6005425	obsolete insect visual anlage in statu nascendi	True
UBERON:6005434	obsolete insect visual anlage	True
UBERON:6005436	obsolete insect trunk mesoderm anlage	True
UBERON:6007435	obsolete endocrine system component	True
EFO:0000091	obsolete_arbisopsis thaliana	True
EFO:0000093	obsolete_b-precursor acute lymphoblastic leukemia	True
EFO:0000094	b-cell acute lymphoblastic leukemia	False
EFO:0000095	chronic lymphocytic leukemia	False
EFO:0000096	neoplasm of mature b-cells	False
EFO:0000097	obsolete_b-lymphocyte	True
EFO:0000099	obsolete_by4741	True
EFO:0000102	obsolete_b lymphocyte	True
EFO:0000103	obsolete_becker's muscular dystrophy	True
EFO:0000105	obsolete_cns brain cerebellum mmhcc	True
EFO:0000106	obsolete_cns brain hippocampus mmhcc	True
EFO:0000107	obsolete_hypothalamus	True
EFO:0000108	obsolete_olfactory lobe	True
EFO:0000109	obsolete_cns brain striatum mmhcc	True
EFO:0000110	obsolete_spinal cord	True
EFO:0000168	obsolete_ctl sensitivity	True
EFO:0000169	obsolete_chronic lymphocytic leukemia	True
EFO:0000170	obsolete_del cells	True
EFO:0000172	obsolete_daudi burkitt's lymphoma cell line	True
EFO:0000173	obsolete_ewing family tumor	True
EFO:0000174	ewing sarcoma	False
EFO:0000178	gastric carcinoma	False
EFO:0000180	hiv-1 infection	False
EFO:0000181	head and neck squamous cell carcinoma	False
EFO:0000182	hepatocellular carcinoma	False
EFO:0000183	hodgkins lymphoma	False
EFO:0000184	obsolete_infiltrating ductal carcinoma	True
EFO:0000185	obsolete_infiltrating lobular carcinoma	True
EFO:0000186	invasive breast ductal carcinoma	False
EFO:0000188	obsolete_liver carcinoma	True
EFO:0000189	obsolete_liver heptocellular carcinoma	True
EFO:0000190	obsolete_lymphoblastic leukemia molt-4	True
EFO:0000191	malt lymphoma	False
EFO:0000192	obsolete_melas syndrome	True
EFO:0000193	obsolete_mmhcc part	True
EFO:0000194	obsolete_malignant peripheral nerve sheath tumor class	True
EFO:0000195	metabolic syndrome	False
EFO:0000196	metastatic prostate cancer	False
EFO:0000197	mucinous carcinoma	False
EFO:0000198	myelodysplastic syndrome	False
EFO:0000199	oral squamous cell carcinoma	False
EFO:0000200	plasma cell neoplasm	False
EFO:0000201	obsolete_precursor t lymphoblastic leukemia	True
EFO:0000202	obsolete_promyelocytic leukemia	True
EFO:0000203	monoclonal gammopathy	False
EFO:0000204	obsolete_scott syndrome	True
EFO:0000205	stage i endometrioid carcinoma	False
EFO:0000206	stage ii endometrioid carcinoma	False
EFO:0000207	obsolete_t-cell lymphoblastic lymphoma	True
EFO:0000209	t-cell acute lymphoblastic leukemia	False
EFO:0000210	obsolete_t lymphocyte	True
EFO:0000211	unspecified peripheral t-cell lymphoma	False
EFO:0000212	obsolete_wilms tumor	True
EFO:0000213	obsolete_abdominal cavity	True
EFO:0000214	obsolete_abdominal skin	True
EFO:0000216	acinar cell carcinoma	False
EFO:0000217	gastritis	False
EFO:0000218	acute erythroleukemia	False
EFO:0000219	obsolete_acute lymphoblastic leukemia	True
EFO:0000220	acute lymphoblastic leukemia	False
EFO:0000221	acute monocytic leukemia	False
EFO:0000222	acute myeloid leukemia	False
EFO:0000223	acute myelomonocytic leukemia	False
EFO:0000224	acute promyelocytic leukemia	False
EFO:0000225	acute quadriplegic myopathy	False
EFO:0000226	obsolete_adaxial cells	True
EFO:0000227	obsolete_adductor mandibulae complex	True
EFO:0000228	adenocarcinoma	False
EFO:0000229	obsolete_adenohypophyseal placode	True
EFO:0000230	obsolete_adenohypophysis	True
EFO:0000231	adenoid cystic carcinoma	False
EFO:0000232	adenoma	False
EFO:0000233	adenosquamous lung carcinoma	False
EFO:0000235	obsolete_adipose tissue mmhcc	True
EFO:0000236	obsolete_adipose tissue brown mmhcc	True
EFO:0000237	obsolete_adrenal cortex	True
EFO:0000239	adrenal gland pheochromocytoma	False
EFO:0000240	obsolete_adult eye primordium	True
EFO:0000241	obsolete_adult foregut precursor	True
EFO:0000242	obsolete_adult hindgut precursor	True
EFO:0000243	obsolete_malpighian tubule	True
EFO:0000245	obsolete_adult muscle precursor primordium	True
EFO:0000246	age	False
EFO:0000247	obsolete_aicardi syndrome	True
EFO:0000248	alveolar rhabdomyosarcoma	False
EFO:0000249	obsolete_alzheimer's disease	True
EFO:0000250	obsolete_amnioserosa	True
EFO:0000251	obsolete_amnioserosa anlage in statu nascendi	True
EFO:0000252	obsolete_amygdala	True
EFO:0000253	obsolete_amyotrophic lateral sclerosis	True
EFO:0000255	angioimmunoblastic t-cell lymphoma	False
EFO:0000256	obsolete_anlage in statu nascendi	True
EFO:0000257	obsolete_antennal primordium	True
EFO:0000259	obsolete_anterior endoderm anlage	True
EFO:0000262	obsolete_anterior midgut primordium	True
EFO:0000265	obsolete_aorta	True
EFO:0000266	aortic stenosis	False
EFO:0000267	obsolete_apical meristem	True
EFO:0000268	obsolete_apoptotic amnioserosa	True
EFO:0000270	obsolete_asthma	True
EFO:0000271	obsolete_astrocytic tumor	True
EFO:0000272	astrocytoma	False
EFO:0000274	atopic eczema	False
EFO:0000275	atrial fibrillation	False
EFO:0000276	obsolete_atrioventricular node	True
EFO:0000277	obsolete_cardiac atrium	True
EFO:0000278	pancreatitis	False
EFO:0000279	azoospermia	False
EFO:0000280	barrett's esophagus	False
EFO:0000281	basal-like breast carcinoma	False
EFO:0000284	benign prostatic hyperplasia	False
EFO:0000286	obsolete_biomaterial factor	True
EFO:0000287	biopsy number	False
EFO:0000289	obsolete_bipolar disorder	True
EFO:0000290	obsolete_bladder	True
EFO:0000291	obsolete_bladder mmhcc	True
EFO:0000292	obsolete_bladder carcinoma	True
EFO:0000293	obsolete_bladder mucosa	True
EFO:0000294	bladder tumor	False
EFO:0000295	obsolete_blastocyst	True
EFO:0000296	obsolete_blood	True
EFO:0000298	obsolete_bone	True
EFO:0000299	obsolete_bone mmhcc	True
EFO:0000301	obsolete_bone marrow mmhcc	True
EFO:0000302	obsolete_brain	True
EFO:0000304	breast adenocarcinoma	False
EFO:0000305	breast carcinoma	False
EFO:0000306	breast tumor luminal	False
EFO:0000307	obsolete_bronchial epithelium	True
EFO:0000308	bronchoalveolar adenocarcinoma	False
EFO:0000309	burkitts lymphoma	False
EFO:0000310	obsolete_calpainopathy	True
EFO:0000311	obsolete_cancer	True
EFO:0000313	carcinoma	False
EFO:0000317	obsolete_cardiac ventricle	True
EFO:0000318	cardiomyopathy	False
EFO:0000319	cardiovascular disease	False
EFO:0000321	obsolete_cell factor	True
EFO:0000322	obsolete_cell line	True
EFO:0000326	central nervous system cancer	False
EFO:0000327	obsolete_cerebellum	True
EFO:0000328	obsolete_cerebral cortex	True
EFO:0000329	obsolete_cerebrospinal fluid	True
EFO:0000330	childhood acute myeloid leukemia	False
EFO:0000331	chondroblastoma	False
EFO:0000332	chondromyxoid fibroma	False
EFO:0000333	chondrosarcoma	False
EFO:0000334	obsolete_chordoma	True
EFO:0000335	chromophobe renal cell carcinoma	False
EFO:0000337	chronic gastritis	False
EFO:0000338	obsolete_chronic granulomatous disease	True
EFO:0000339	chronic myelogenous leukemia	False
EFO:0000340	obsolete_chronic myeloid leukemia	True
EFO:0000341	chronic obstructive pulmonary disease	False
EFO:0000342	chronic pancreatitis	False
EFO:0000343	obsolete_cingulate cortex	True
EFO:0000345	obsolete_circular visceral muscle fibers	True
EFO:0000346	obsolete_classical hodgkin's lymphoma	True
EFO:0000348	clear cell adenocarcinoma	False
EFO:0000349	clear cell renal carcinoma	False
EFO:0000350	clear cell sarcoma of the kidney	False
EFO:0000351	obsolete_clinical factor	True
EFO:0000353	obsolete_clinical history age	True
EFO:0000354	obsolete_clinical information	True
EFO:0000356	obsolete_clypeo-labral primordium	True
EFO:0000357	obsolete_cochlea structure	True
EFO:0000359	obsolete_cockayne syndrome	True
EFO:0000360	obsolete_colorectal tumor	True
EFO:0000361	obsolete_colon	True
EFO:0000362	obsolete_colon adenocarcinoma	True
EFO:0000363	obsolete_colon carcinoma	True
EFO:0000364	colon mucinous adenocarcinoma	False
EFO:0000365	colorectal adenocarcinoma	False
EFO:0000367	obsolete_common variable immunodeficiency	True
EFO:0000371	obsolete_congenital bilateral absence of the vas deferens	True
EFO:0000372	obsolete_congestive cardiomyopathy	True
EFO:0000373	congestive heart failure	False
EFO:0000374	obsolete_conjunctiva structure	True
EFO:0000376	obsolete_conventional clear cell renal carcinoma	True
EFO:0000377	obsolete_cornea structure	True
EFO:0000378	obsolete_coronary artery disease	True
EFO:0000379	obsolete_corpus allatum	True
EFO:0000380	obsolete_corpus cardiacum	True
EFO:0000381	obsolete_corpus striatum	True
EFO:0000382	obsolete_corpus uteri	True
EFO:0000383	obsolete_cortex	True
EFO:0000384	crohn's disease	False
EFO:0000387	obsolete_cultivar	True
EFO:0000388	electrical current	False
EFO:0000389	cutaneous melanoma	False
EFO:0000390	obsolete_cystic fibrosis	True
EFO:0000391	damage intensity	False
EFO:0000392	obsolete_damage response	True
EFO:0000394	dedifferentiated chondrosarcoma	False
EFO:0000397	dermal neurofibroma	False
EFO:0000398	dermatomyositis	False
EFO:0000400	diabetes mellitus	False
EFO:0000401	diabetic nephropathy	False
EFO:0000402	diffuse gastric adenocarcinoma	False
EFO:0000403	diffuse large b-cell lymphoma	False
EFO:0000404	diffuse scleroderma	False
EFO:0000407	dilated cardiomyopathy	False
EFO:0000409	disease free survival	False
EFO:0000411	obsolete_disease state	True
EFO:0000412	distant metastasis free survival	False
EFO:0000414	obsolete_ectoderm	True
EFO:0000417	obsolete_dorsal epidermis primordium	True
EFO:0000418	obsolete_dorsal histoblast nest abdominal	True
EFO:0000419	obsolete_dorsal imaginal precursor	True
EFO:0000420	obsolete_dorsal mesothoracic disc	True
EFO:0000421	obsolete_dorsal metathoracic disc	True
EFO:0000422	obsolete_dorsal pharyngeal muscle primordium	True
EFO:0000424	obsolete_dorsal ridge	True
EFO:0000426	obsolete_dorsal trunk specific anlage	True
EFO:0000427	obsolete_dorsomedial neurosecretory cell	True
EFO:0000428	dose	False
EFO:0000429	obsolete_duchenne muscular dystrophy	True
EFO:0000430	obsolete_ductal adenocarcinoma	True
EFO:0000431	obsolete_ductal breast carcinoma	True
EFO:0000432	breast ductal carcinoma in situ	False
EFO:0000433	duration	False
EFO:0000436	obsolete_plant embryo	True
EFO:0000437	embryonal rhabdomyosarcoma	False
EFO:0000438	obsolete_embryonic anal pad	True
EFO:0000439	obsolete_embryonic antennal sense organ	True
EFO:0000440	obsolete_embryonic brain	True
EFO:0000441	obsolete_embryonic central brain	True
EFO:0000442	obsolete_embryonic central brain glia	True
EFO:0000443	obsolete_embryonic central brain mushroom body	True
EFO:0000444	obsolete_embryonic central brain neuron	True
EFO:0000445	obsolete_embryonic central brain pars intercerebralis	True
EFO:0000446	obsolete_embryonic central brain surface glia	True
EFO:0000451	obsolete_embryonic dorsal apodeme	True
EFO:0000452	obsolete_embryonic dorsal epidermis	True
EFO:0000453	obsolete_embryonic epipharynx	True
EFO:0000454	obsolete_embryonic esophageal ganglion	True
EFO:0000455	obsolete_embryonic esophagus	True
EFO:0000456	obsolete_embryonic foregut	True
EFO:0000457	obsolete_embryonic foregut sensory structure	True
EFO:0000458	obsolete_embryonic frontal ganglion	True
EFO:0000459	obsolete_embryonic ganglion mother cell	True
EFO:0000460	obsolete_embryonic gastric caecum	True
EFO:0000463	obsolete_emery-dreifuss muscular dystrophy	True
EFO:0000464	emphysema	False
EFO:0000465	endocarditis	False
EFO:0000466	endometrioid carcinoma	False
EFO:0000468	obsolete_environment	True
EFO:0000474	epilepsy	False
EFO:0000476	obsolete_epithelial cell of lung	True
EFO:0000478	esophageal adenocarcinoma	False
EFO:0000479	essential thrombocythemia	False
EFO:0000480	event death	False
EFO:0000481	obsolete_event distant metastases	True
EFO:0000482	event free survival time	False
EFO:0000483	exercise	False
EFO:0000484	obsolete_experiment type	True
EFO:0000485	obsolete_experimental design	True
EFO:0000489	extra-adrenal sympathetic paraganglioma	False
EFO:0000491	obsolete_facioscapulohumeral muscular dystrophy	True
EFO:0000492	obsolete_familial combined hyperlipidemia	True
EFO:0000495	fetal growth restriction	False
EFO:0000497	fibromatosis	False
EFO:0000499	follicular thyroid adenoma	False
EFO:0000500	ganglioneuroma	False
EFO:0000501	follicular thyroid carcinoma	False
EFO:0000502	ganglioneuroblastoma	False
EFO:0000503	gastric adenocarcinoma	False
EFO:0000504	gastric intestinal type adenocarcinoma	False
EFO:0000505	obsolete_gastrointestinal stromal tumor	True
EFO:0000508	genetic disorder	False
EFO:0000509	obsolete_genetic factor	True
EFO:0000512	reproductive system disease	False
EFO:0000513	genotype	False
EFO:0000514	germ cell tumor	False
EFO:0000515	obsolete_brain tumor glioblastoma	True
EFO:0000516	obsolete_glaucoma	True
EFO:0000518	obsolete_glial cell (sensu vertebrata)	True
EFO:0000519	glioblastoma multiforme	False
EFO:0000520	obsolete_glioma	True
EFO:0000525	obsolete_hematological neoplasm	True
EFO:0000526	obsolete_hemopoietic progenitor cell	True
EFO:0000529	obsolete_hereditary spastic paraplegia	True
EFO:0000530	obsolete_hippocampus	True
EFO:0000533	obsolete_huntington's disease	True
EFO:0000535	obsolete_hyperglycemia	True
EFO:0000536	hyperplasia	False
EFO:0000537	hypertension	False
EFO:0000538	hypertrophic cardiomyopathy	False
EFO:0000540	immune system disease	False
EFO:0000543	obsolete_individual genetic characteristic	True
EFO:0000544	infection	False
EFO:0000545	infertility	False
EFO:0000546	injury	False
EFO:0000547	obsolete_inner cell mass	True
EFO:0000549	insulinoma	False
EFO:0000551	intracranial hemorrhage	False
EFO:0000552	invasive breast ductal and lobular carcinoma	False
EFO:0000553	invasive lobular carcinoma	False
EFO:0000555	irritable bowel syndrome	False
EFO:0000556	ischemia	False
EFO:0000557	juvenile dermatomyositis	False
EFO:0000558	kaposi's sarcoma	False
EFO:0000559	keratinizing squamous cell carcinoma	False
EFO:0000563	large cell neuroendocrine carcinoma	False
EFO:0000564	leiomyosarcoma	False
EFO:0000565	leukemia	False
EFO:0000569	liposarcoma	False
EFO:0000570	obsolete_lobular breast carcinoma	True
EFO:0000571	lung adenocarcinoma	False
EFO:0000574	lymphoma	False
EFO:0000577	obsolete_material type	True
EFO:0000580	medullary breast carcinoma	False
EFO:0000584	infectious meningitis	False
EFO:0000588	mesothelioma	False
EFO:0000589	metabolic disease	False
EFO:0000591	obsolete_mitochondrial disorder	True
EFO:0000592	obsolete_mixed lobular and ductal breast carcinoma	True
EFO:0000595	monophasic synovial sarcoma	False
EFO:0000596	obsolete_motoneuron	True
EFO:0000605	obsolete_c57bl/6 (duplicate)	True
EFO:0000607	obsolete_mouse strain	True
EFO:0000612	myocardial infarction	False
EFO:0000613	myxoid liposarcoma	False
EFO:0000614	obsolete_narcolepsy with cataplexy	True
EFO:0000616	neoplasm	False
EFO:0000617	obsolete_nerve cell	True
EFO:0000618	nervous system disease	False
EFO:0000621	neuroblastoma	False
EFO:0000622	neurofibroma	False
EFO:0000625	nevus	False
EFO:0000626	obsolete_nucleic acid extracted	True
EFO:0000627	number of injections	False
EFO:0000630	oligoastrocytoma	False
EFO:0000631	obsolete_oligoastroglioma	True
EFO:0000632	oligodendroglioma	False
EFO:0000633	operator variation	False
EFO:0000636	obsolete_organism status	True
EFO:0000637	osteosarcoma	False
EFO:0000638	overall survival	False
EFO:0000639	papillary cystadenocarcinoma	False
EFO:0000640	papillary renal cell carcinoma	False
EFO:0000641	papillary thyroid carcinoma	False
EFO:0000645	obsolete_percent oxygen	True
EFO:0000646	obsolete_percent oxygen concentration	True
EFO:0000648	period of infection	False
EFO:0000649	periodontitis	False
EFO:0000650	whooping cough	False
EFO:0000651	phenotype	False
EFO:0000652	obsolete_phenotypic factor	True
EFO:0000653	phyllodes tumor	False
EFO:0000657	obsolete_platform	True
EFO:0000658	plexiform neurofibroma	False
EFO:0000659	obsolete_ploidy	True
EFO:0000660	polycystic ovary syndrome	False
EFO:0000661	obsolete_polymorphonuclear leukocyte	True
EFO:0000662	polyp	False
EFO:0000665	obsolete_porphyria	True
EFO:0000666	portal hypertension	False
EFO:0000668	preeclampsia	False
EFO:0000669	obsolete_pretreatment	True
EFO:0000671	obsolete_progeria syndrome	True
EFO:0000673	prostate adenocarcinoma	False
EFO:0000674	obsolete_protocol	True
EFO:0000675	obsolete_protocol factor	True
EFO:0000676	psoriasis	False
EFO:0000677	mental or behavioural disorder	False
EFO:0000678	pterygium	False
EFO:0000679	obsolete_rat strain	True
EFO:0000681	renal cell carcinoma	False
EFO:0000682	obsolete_renal clear cell carcinoma	True
EFO:0000684	respiratory system disease	False
EFO:0000685	rheumatoid arthritis	False
EFO:0000686	risk status	False
EFO:0000687	obsolete_sample factor	True
EFO:0000689	sampling time	False
EFO:0000690	obsolete_sarcoidosis	True
EFO:0000691	sarcoma	False
EFO:0000692	obsolete_schizophrenia	True
EFO:0000693	schwannoma	False
EFO:0000694	severe acute respiratory syndrome	False
EFO:0000695	obsolete_sex	True
EFO:0000697	obsolete_sickle cell disease	True
EFO:0000698	signet ring cell carcinoma	False
EFO:0000699	sjogren syndrome	False
EFO:0000701	skin disease	False
EFO:0000702	small cell lung carcinoma	False
EFO:0000705	spindle cell tumor	False
EFO:0000706	spondyloarthropathy	False
EFO:0000707	squamous cell carcinoma	False
EFO:0000708	squamous cell lung carcinoma	False
EFO:0000710	obsolete_strain	True
EFO:0000711	obsolete_strain factor	True
EFO:0000712	stroke	False
EFO:0000713	subarachnoid hemorrhage	False
EFO:0000714	survival time	False
EFO:0000716	obsolete_syndrome	True
EFO:0000717	systemic scleroderma	False
EFO:0000718	exposure temperature	False
EFO:0000719	temporal measurement	False
EFO:0000721	time	False
EFO:0000722	obsolete_time before disease progression	True
EFO:0000723	obsolete_time to development of distant metastases	True
EFO:0000724	timepoint	False
EFO:0000728	obsolete_tumor	True
EFO:0000729	ulcerative colitis	False
EFO:0000730	undifferentiated sarcoma	False
EFO:0000731	uterine fibroid	False
EFO:0000733	obsolete_virus strain	True
EFO:0000734	vitamin b12 deficiency	False
EFO:0000736	well-differentiated liposarcoma	False
EFO:0000737	well-differentiated sarcoma	False
EFO:0000738	obsolete_white blood cell	True
EFO:0000754	obsolete_re-sequencing	True
EFO:0000755	obsolete_colorectal carcinoma	True
EFO:0000756	melanoma	False
EFO:0000757	obsolete_muscular dystrophy	True
EFO:0000758	obsolete_limb-girdle muscular dystrophy	True
EFO:0000759	lipoma	False
EFO:0000760	malignant peripheral nerve sheath tumor	False
EFO:0000761	obsolete_normal	True
EFO:0000762	hepatocellular adenoma	False
EFO:0000763	viral disease	False
EFO:0000764	hiv infection	False
EFO:0000765	aids	False
EFO:0000766	obsolete_hereditary leiomyomatosis and renal cell cancer	True
EFO:0000767	idiopathic cardiomyopathy	False
EFO:0000768	idiopathic pulmonary fibrosis	False
EFO:0000769	epstein-barr virus infection	False
EFO:0000770	malignant pleural mesothelioma	False
EFO:0000771	bacterial disease	False
EFO:0000772	pneumococcal infection	False
EFO:0000773	temporal lobe epilepsy	False
EFO:0000774	obsolete_tuberculosis	True
EFO:0000775	whipple's disease	False
EFO:0000776	aeromonas hydrophila infection	False
EFO:0000777	human granulocytic anaplasmosis	False
EFO:0000778	anthrax infection	False
EFO:0000779	drosophila c virus infection	False
EFO:0000780	enterococcus faecalis infection	False
EFO:0000781	pectobacterium carotovorum infection	False
EFO:0000782	hibiscus chlorotic ringspot virus infection	False
EFO:0000783	myositis	False
EFO:0000787	obsolete_animal component	True
EFO:0000789	obsolete_plant component	True
EFO:0000790	obsolete_adipose tissue	True
EFO:0000791	obsolete_cardiovascular system	True
EFO:0000793	obsolete_digestive system component	True
EFO:0000796	obsolete_animal fluid	True
EFO:0000797	obsolete_gland	True
EFO:0000798	obsolete_haemopoietic system	True
EFO:0000799	obsolete_appendage	True
EFO:0000800	obsolete_liver and biliary system	True
EFO:0000801	obsolete_muscular system	True
EFO:0000802	obsolete_nervous system	True
EFO:0000803	obsolete_renal system	True
EFO:0000804	obsolete_respiratory system structure	True
EFO:0000805	obsolete_sensory system	True
EFO:0000806	obsolete_skeletal system	True
EFO:0000807	obsolete_integumental system	True
EFO:0000809	obsolete_animal reproductive system	True
EFO:0000810	obsolete_fat body sensu invertebrata	True
EFO:0000813	obsolete_white fat	True
EFO:0000814	obsolete_artery	True
EFO:0000815	obsolete_heart	True
EFO:0000816	obsolete_vein	True
EFO:0000817	obsolete_blood vessel	True
EFO:0000818	obsolete_carotid artery	True
EFO:0000819	obsolete_myocardium	True
EFO:0000820	obsolete_pericardium	True
EFO:0000821	obsolete_endocardium	True
EFO:0000825	obsolete_mouth structure	True
EFO:0000826	obsolete_ear	True
EFO:0000827	obsolete_eye structure	True
EFO:0000828	obsolete_nose structure	True
EFO:0000830	obsolete_taste system	True
EFO:0000831	obsolete_cranium	True
EFO:0000832	obsolete_retina structure	True
EFO:0000833	obsolete_tongue	True
EFO:0000834	obsolete_intestine	True
EFO:0000835	obsolete_esophagus	True
EFO:0000836	obsolete_pharynx structure	True
EFO:0000837	obsolete_stomach	True
EFO:0000838	obsolete_larynx	True
EFO:0000839	obsolete_tooth	True
EFO:0000840	obsolete_large intestine	True
EFO:0000841	obsolete_small intestine	True
EFO:0000843	obsolete_ascending colon	True
EFO:0000844	obsolete_transverse colon	True
EFO:0000845	obsolete_descending colon	True
EFO:0000846	obsolete_sigmoid colon	True
EFO:0000847	obsolete_anal region	True
EFO:0000848	obsolete_rectum	True
EFO:0000849	obsolete_appendix	True
EFO:0000850	obsolete_caecum	True
EFO:0000851	obsolete_duodenum	True
EFO:0000852	obsolete_adrenal medulla	True
EFO:0000853	obsolete_gall bladder	True
EFO:0000854	obsolete_mammary gland	True
EFO:0000855	obsolete_pancreas	True
EFO:0000856	obsolete_islet of langerhans	True
EFO:0000857	obsolete_pituitary	True
EFO:0000858	obsolete_prostate	True
EFO:0000859	obsolete_salivary gland	True
EFO:0000860	obsolete_thymus	True
EFO:0000861	obsolete_thyroid	True
EFO:0000863	obsolete_hatching gland	True
EFO:0000864	obsolete_neurohemal organ	True
EFO:0000865	obsolete_pineal gland	True
EFO:0000867	obsolete_meninges	True
EFO:0000868	obsolete_bone marrow	True
EFO:0000869	obsolete_spleen	True
EFO:0000870	obsolete_lymphatic system	True
EFO:0000871	obsolete_lymph	True
EFO:0000872	obsolete_lymph node	True
EFO:0000873	obsolete_lymph vessel	True
EFO:0000874	obsolete_antenna	True
EFO:0000875	obsolete_fin	True
EFO:0000876	obsolete_vertebrate limb	True
EFO:0000877	obsolete_autopod	True
EFO:0000878	obsolete_zeugopod	True
EFO:0000879	obsolete_stylopod	True
EFO:0000881	obsolete_digit	True
EFO:0000882	obsolete_forelimb	True
EFO:0000883	obsolete_hindlimb	True
EFO:0000885	obsolete_wing	True
EFO:0000886	obsolete_haltere	True
EFO:0000887	obsolete_liver	True
EFO:0000891	obsolete_peripheral nervous system	True
EFO:0000893	obsolete_sympathetic nervous system	True
EFO:0000894	obsolete_parasympathetic nervous system	True
EFO:0000895	obsolete_enteric nervous system	True
EFO:0000896	obsolete_ventral nerve cord	True
EFO:0000898	obsolete_somatic nervous system	True
EFO:0000899	obsolete_ganglion	True
EFO:0000900	obsolete_dorsal root ganglion	True
EFO:0000901	obsolete_body ganglion	True
EFO:0000902	obsolete_cranial ganglion	True
EFO:0000903	obsolete_trigeminal ganglion	True
EFO:0000904	obsolete_basal ganglion	True
EFO:0000905	obsolete_globus pallidus	True
EFO:0000906	obsolete_accumbens nucleus	True
EFO:0000907	obsolete_caudate nucleus	True
EFO:0000908	obsolete_central nervous system	True
EFO:0000909	obsolete_forebrain	True
EFO:0000910	obsolete_thalamus	True
EFO:0000911	obsolete_diencephalon	True
EFO:0000912	obsolete_telencephalon	True
EFO:0000913	obsolete_frontal lobe	True
EFO:0000914	obsolete_parietal lobe	True
EFO:0000915	obsolete_occipital lobe	True
EFO:0000916	obsolete_visual cortex	True
EFO:0000917	obsolete_temporal lobe	True
EFO:0000918	obsolete_epithalamus	True
EFO:0000919	obsolete_midbrain	True
EFO:0000920	obsolete_tectum	True
EFO:0000921	obsolete_tegmentum	True
EFO:0000922	obsolete_substantia nigra	True
EFO:0000923	obsolete_hindbrain	True
EFO:0000924	obsolete_medulla oblongata	True
EFO:0000925	obsolete_mushroom body	True
EFO:0000926	obsolete_pars intercerebralis	True
EFO:0000927	obsolete_pronephros	True
EFO:0000928	obsolete_mesonephros	True
EFO:0000929	obsolete_kidney	True
EFO:0000930	obsolete_ureter	True
EFO:0000931	obsolete_urethra	True
EFO:0000932	obsolete_bronchus	True
EFO:0000933	obsolete_gill	True
EFO:0000934	obsolete_lung	True
EFO:0000935	obsolete_trachea	True
EFO:0000936	obsolete_spiracle	True
EFO:0000937	obsolete_diaphragm	True
EFO:0000939	obsolete_sensillum	True
EFO:0000940	obsolete_chordotonal organ	True
EFO:0000941	obsolete_lateral line system	True
EFO:0000942	obsolete_axial skeleton structure	True
EFO:0000943	obsolete_craniofacial skeleton bone	True
EFO:0000944	obsolete_exoskeleton	True
EFO:0000945	obsolete_limb bone	True
EFO:0000946	obsolete_pectoral girdle	True
EFO:0000947	obsolete_pelvic girdle	True
EFO:0000948	obsolete_joint	True
EFO:0000950	obsolete_median fin skeleton	True
EFO:0000951	obsolete_paired fin skeleton	True
EFO:0000953	obsolete_dermis	True
EFO:0000954	obsolete_epidermis	True
EFO:0000955	obsolete_feather	True
EFO:0000956	obsolete_nail	True
EFO:0000958	obsolete_hair	True
EFO:0000959	obsolete_pharyngeal arch	True
EFO:0000960	obsolete_scale	True
EFO:0000961	obsolete_adult segment	True
EFO:0000962	obsolete_skin	True
EFO:0000963	obsolete_tail	True
EFO:0000964	obsolete_head	True
EFO:0000965	obsolete_thorax	True
EFO:0000966	obsolete_trunk	True
EFO:0000967	obsolete_neck	True
EFO:0000968	obsolete_abdomen	True
EFO:0000969	obsolete_female reproductive system	True
EFO:0000970	obsolete_male reproductive system	True
EFO:0000971	obsolete_hermaphrodite gonad	True
EFO:0000972	obsolete_unfertilized egg	True
EFO:0000973	obsolete_animal ovary	True
EFO:0000974	obsolete_oviduct	True
EFO:0000975	obsolete_uterus	True
EFO:0000976	obsolete_vagina	True
EFO:0000977	obsolete_spermathecum	True
EFO:0000978	obsolete_vulva	True
EFO:0000979	obsolete_cervix	True
